date,Country,interest_rate
2023-12-17,India,6.95
2023-12-18,India,6.95
2023-12-19,India,6.95
2023-12-20,India,6.95
2023-12-21,India,6.95
2023-12-22,India,6.95
2023-12-23,India,6.95
2023-12-24,India,6.95
2023-12-25,India,6.95
2023-12-26,India,6.95
2023-12-27,India,6.95
2023-12-28,India,6.95
2023-12-29,India,6.95
2023-12-30,India,6.95
2023-12-31,India,6.95
2024-01-01,India,6.96
2024-01-02,India,6.96
2024-01-03,India,6.96
2024-01-04,India,6.96
2024-01-05,India,6.96
2024-01-06,India,6.96
2024-01-07,India,6.96
2024-01-08,India,6.96
2024-01-09,India,6.96
2024-01-10,India,6.96
2024-01-11,India,6.96
2024-01-12,India,6.96
2024-01-13,India,6.96
2024-01-14,India,6.96
2024-01-15,India,6.96
2024-01-16,India,6.96
2024-01-17,India,6.96
2024-01-18,India,6.96
2024-01-19,India,6.96
2024-01-20,India,6.96
2024-01-21,India,6.96
2024-01-22,India,6.96
2024-01-23,India,6.96
2024-01-24,India,6.96
2024-01-25,India,6.96
2024-01-26,India,6.96
2024-01-27,India,6.96
2024-01-28,India,6.96
2024-01-29,India,6.96
2024-01-30,India,6.96
2024-01-31,India,6.96
2024-02-01,India,7.03
2024-02-02,India,7.03
2024-02-03,India,7.03
2024-02-04,India,7.03
2024-02-05,India,7.03
2024-02-06,India,7.03
2024-02-07,India,7.03
2024-02-08,India,7.03
2024-02-09,India,7.03
2024-02-10,India,7.03
2024-02-11,India,7.03
2024-02-12,India,7.03
2024-02-13,India,7.03
2024-02-14,India,7.03
2024-02-15,India,7.03
2024-02-16,India,7.03
2024-02-17,India,7.03
2024-02-18,India,7.03
2024-02-19,India,7.03
2024-02-20,India,7.03
2024-02-21,India,7.03
2024-02-22,India,7.03
2024-02-23,India,7.03
2024-02-24,India,7.03
2024-02-25,India,7.03
2024-02-26,India,7.03
2024-02-27,India,7.03
2024-02-28,India,7.03
2024-02-29,India,7.03
2024-03-01,India,6.9
2024-03-02,India,6.9
2024-03-03,India,6.9
2024-03-04,India,6.9
2024-03-05,India,6.9
2024-03-06,India,6.9
2024-03-07,India,6.9
2024-03-08,India,6.9
2024-03-09,India,6.9
2024-03-10,India,6.9
2024-03-11,India,6.9
2024-03-12,India,6.9
2024-03-13,India,6.9
2024-03-14,India,6.9
2024-03-15,India,6.9
2024-03-16,India,6.9
2024-03-17,India,6.9
2024-03-18,India,6.9
2024-03-19,India,6.9
2024-03-20,India,6.9
2024-03-21,India,6.9
2024-03-22,India,6.9
2024-03-23,India,6.9
2024-03-24,India,6.9
2024-03-25,India,6.9
2024-03-26,India,6.9
2024-03-27,India,6.9
2024-03-28,India,6.9
2024-03-29,India,6.9
2024-03-30,India,6.9
2024-03-31,India,6.9
2014-01-01,France,0.2920454
2014-01-02,France,0.2920454
2014-01-03,France,0.2920454
2014-01-04,France,0.2920454
2014-01-05,France,0.2920454
2014-01-06,France,0.2920454
2014-01-07,France,0.2920454
2014-01-08,France,0.2920454
2014-01-09,France,0.2920454
2014-01-10,France,0.2920454
2014-01-11,France,0.2920454
2014-01-12,France,0.2920454
2014-01-13,France,0.2920454
2014-01-14,France,0.2920454
2014-01-15,France,0.2920454
2014-01-16,France,0.2920454
2014-01-17,France,0.2920454
2014-01-18,France,0.2920454
2014-01-19,France,0.2920454
2014-01-20,France,0.2920454
2014-01-21,France,0.2920454
2014-01-22,France,0.2920454
2014-01-23,France,0.2920454
2014-01-24,France,0.2920454
2014-01-25,France,0.2920454
2014-01-26,France,0.2920454
2014-01-27,France,0.2920454
2014-01-28,France,0.2920454
2014-01-29,France,0.2920454
2014-01-30,France,0.2920454
2014-01-31,France,0.2920454
2014-02-01,France,0.2881
2014-02-02,France,0.2881
2014-02-03,France,0.2881
2014-02-04,France,0.2881
2014-02-05,France,0.2881
2014-02-06,France,0.2881
2014-02-07,France,0.2881
2014-02-08,France,0.2881
2014-02-09,France,0.2881
2014-02-10,France,0.2881
2014-02-11,France,0.2881
2014-02-12,France,0.2881
2014-02-13,France,0.2881
2014-02-14,France,0.2881
2014-02-15,France,0.2881
2014-02-16,France,0.2881
2014-02-17,France,0.2881
2014-02-18,France,0.2881
2014-02-19,France,0.2881
2014-02-20,France,0.2881
2014-02-21,France,0.2881
2014-02-22,France,0.2881
2014-02-23,France,0.2881
2014-02-24,France,0.2881
2014-02-25,France,0.2881
2014-02-26,France,0.2881
2014-02-27,France,0.2881
2014-02-28,France,0.2881
2014-03-01,France,0.3053333
2014-03-02,France,0.3053333
2014-03-03,France,0.3053333
2014-03-04,France,0.3053333
2014-03-05,France,0.3053333
2014-03-06,France,0.3053333
2014-03-07,France,0.3053333
2014-03-08,France,0.3053333
2014-03-09,France,0.3053333
2014-03-10,France,0.3053333
2014-03-11,France,0.3053333
2014-03-12,France,0.3053333
2014-03-13,France,0.3053333
2014-03-14,France,0.3053333
2014-03-15,France,0.3053333
2014-03-16,France,0.3053333
2014-03-17,France,0.3053333
2014-03-18,France,0.3053333
2014-03-19,France,0.3053333
2014-03-20,France,0.3053333
2014-03-21,France,0.3053333
2014-03-22,France,0.3053333
2014-03-23,France,0.3053333
2014-03-24,France,0.3053333
2014-03-25,France,0.3053333
2014-03-26,France,0.3053333
2014-03-27,France,0.3053333
2014-03-28,France,0.3053333
2014-03-29,France,0.3053333
2014-03-30,France,0.3053333
2014-03-31,France,0.3053333
2014-04-01,France,0.32975
2014-04-02,France,0.32975
2014-04-03,France,0.32975
2014-04-04,France,0.32975
2014-04-05,France,0.32975
2014-04-06,France,0.32975
2014-04-07,France,0.32975
2014-04-08,France,0.32975
2014-04-09,France,0.32975
2014-04-10,France,0.32975
2014-04-11,France,0.32975
2014-04-12,France,0.32975
2014-04-13,France,0.32975
2014-04-14,France,0.32975
2014-04-15,France,0.32975
2014-04-16,France,0.32975
2014-04-17,France,0.32975
2014-04-18,France,0.32975
2014-04-19,France,0.32975
2014-04-20,France,0.32975
2014-04-21,France,0.32975
2014-04-22,France,0.32975
2014-04-23,France,0.32975
2014-04-24,France,0.32975
2014-04-25,France,0.32975
2014-04-26,France,0.32975
2014-04-27,France,0.32975
2014-04-28,France,0.32975
2014-04-29,France,0.32975
2014-04-30,France,0.32975
2014-05-01,France,0.3245714
2014-05-02,France,0.3245714
2014-05-03,France,0.3245714
2014-05-04,France,0.3245714
2014-05-05,France,0.3245714
2014-05-06,France,0.3245714
2014-05-07,France,0.3245714
2014-05-08,France,0.3245714
2014-05-09,France,0.3245714
2014-05-10,France,0.3245714
2014-05-11,France,0.3245714
2014-05-12,France,0.3245714
2014-05-13,France,0.3245714
2014-05-14,France,0.3245714
2014-05-15,France,0.3245714
2014-05-16,France,0.3245714
2014-05-17,France,0.3245714
2014-05-18,France,0.3245714
2014-05-19,France,0.3245714
2014-05-20,France,0.3245714
2014-05-21,France,0.3245714
2014-05-22,France,0.3245714
2014-05-23,France,0.3245714
2014-05-24,France,0.3245714
2014-05-25,France,0.3245714
2014-05-26,France,0.3245714
2014-05-27,France,0.3245714
2014-05-28,France,0.3245714
2014-05-29,France,0.3245714
2014-05-30,France,0.3245714
2014-05-31,France,0.3245714
2014-06-01,France,0.2414286
2014-06-02,France,0.2414286
2014-06-03,France,0.2414286
2014-06-04,France,0.2414286
2014-06-05,France,0.2414286
2014-06-06,France,0.2414286
2014-06-07,France,0.2414286
2014-06-08,France,0.2414286
2014-06-09,France,0.2414286
2014-06-10,France,0.2414286
2014-06-11,France,0.2414286
2014-06-12,France,0.2414286
2014-06-13,France,0.2414286
2014-06-14,France,0.2414286
2014-06-15,France,0.2414286
2014-06-16,France,0.2414286
2014-06-17,France,0.2414286
2014-06-18,France,0.2414286
2014-06-19,France,0.2414286
2014-06-20,France,0.2414286
2014-06-21,France,0.2414286
2014-06-22,France,0.2414286
2014-06-23,France,0.2414286
2014-06-24,France,0.2414286
2014-06-25,France,0.2414286
2014-06-26,France,0.2414286
2014-06-27,France,0.2414286
2014-06-28,France,0.2414286
2014-06-29,France,0.2414286
2014-06-30,France,0.2414286
2014-07-01,France,0.2050435
2014-07-02,France,0.2050435
2014-07-03,France,0.2050435
2014-07-04,France,0.2050435
2014-07-05,France,0.2050435
2014-07-06,France,0.2050435
2014-07-07,France,0.2050435
2014-07-08,France,0.2050435
2014-07-09,France,0.2050435
2014-07-10,France,0.2050435
2014-07-11,France,0.2050435
2014-07-12,France,0.2050435
2014-07-13,France,0.2050435
2014-07-14,France,0.2050435
2014-07-15,France,0.2050435
2014-07-16,France,0.2050435
2014-07-17,France,0.2050435
2014-07-18,France,0.2050435
2014-07-19,France,0.2050435
2014-07-20,France,0.2050435
2014-07-21,France,0.2050435
2014-07-22,France,0.2050435
2014-07-23,France,0.2050435
2014-07-24,France,0.2050435
2014-07-25,France,0.2050435
2014-07-26,France,0.2050435
2014-07-27,France,0.2050435
2014-07-28,France,0.2050435
2014-07-29,France,0.2050435
2014-07-30,France,0.2050435
2014-07-31,France,0.2050435
2014-08-01,France,0.1915714
2014-08-02,France,0.1915714
2014-08-03,France,0.1915714
2014-08-04,France,0.1915714
2014-08-05,France,0.1915714
2014-08-06,France,0.1915714
2014-08-07,France,0.1915714
2014-08-08,France,0.1915714
2014-08-09,France,0.1915714
2014-08-10,France,0.1915714
2014-08-11,France,0.1915714
2014-08-12,France,0.1915714
2014-08-13,France,0.1915714
2014-08-14,France,0.1915714
2014-08-15,France,0.1915714
2014-08-16,France,0.1915714
2014-08-17,France,0.1915714
2014-08-18,France,0.1915714
2014-08-19,France,0.1915714
2014-08-20,France,0.1915714
2014-08-21,France,0.1915714
2014-08-22,France,0.1915714
2014-08-23,France,0.1915714
2014-08-24,France,0.1915714
2014-08-25,France,0.1915714
2014-08-26,France,0.1915714
2014-08-27,France,0.1915714
2014-08-28,France,0.1915714
2014-08-29,France,0.1915714
2014-08-30,France,0.1915714
2014-08-31,France,0.1915714
2014-09-01,France,0.09709091
2014-09-02,France,0.09709091
2014-09-03,France,0.09709091
2014-09-04,France,0.09709091
2014-09-05,France,0.09709091
2014-09-06,France,0.09709091
2014-09-07,France,0.09709091
2014-09-08,France,0.09709091
2014-09-09,France,0.09709091
2014-09-10,France,0.09709091
2014-09-11,France,0.09709091
2014-09-12,France,0.09709091
2014-09-13,France,0.09709091
2014-09-14,France,0.09709091
2014-09-15,France,0.09709091
2014-09-16,France,0.09709091
2014-09-17,France,0.09709091
2014-09-18,France,0.09709091
2014-09-19,France,0.09709091
2014-09-20,France,0.09709091
2014-09-21,France,0.09709091
2014-09-22,France,0.09709091
2014-09-23,France,0.09709091
2014-09-24,France,0.09709091
2014-09-25,France,0.09709091
2014-09-26,France,0.09709091
2014-09-27,France,0.09709091
2014-09-28,France,0.09709091
2014-09-29,France,0.09709091
2014-09-30,France,0.09709091
2014-10-01,France,0.08260869
2014-10-02,France,0.08260869
2014-10-03,France,0.08260869
2014-10-04,France,0.08260869
2014-10-05,France,0.08260869
2014-10-06,France,0.08260869
2014-10-07,France,0.08260869
2014-10-08,France,0.08260869
2014-10-09,France,0.08260869
2014-10-10,France,0.08260869
2014-10-11,France,0.08260869
2014-10-12,France,0.08260869
2014-10-13,France,0.08260869
2014-10-14,France,0.08260869
2014-10-15,France,0.08260869
2014-10-16,France,0.08260869
2014-10-17,France,0.08260869
2014-10-18,France,0.08260869
2014-10-19,France,0.08260869
2014-10-20,France,0.08260869
2014-10-21,France,0.08260869
2014-10-22,France,0.08260869
2014-10-23,France,0.08260869
2014-10-24,France,0.08260869
2014-10-25,France,0.08260869
2014-10-26,France,0.08260869
2014-10-27,France,0.08260869
2014-10-28,France,0.08260869
2014-10-29,France,0.08260869
2014-10-30,France,0.08260869
2014-10-31,France,0.08260869
2014-11-01,France,0.0809
2014-11-02,France,0.0809
2014-11-03,France,0.0809
2014-11-04,France,0.0809
2014-11-05,France,0.0809
2014-11-06,France,0.0809
2014-11-07,France,0.0809
2014-11-08,France,0.0809
2014-11-09,France,0.0809
2014-11-10,France,0.0809
2014-11-11,France,0.0809
2014-11-12,France,0.0809
2014-11-13,France,0.0809
2014-11-14,France,0.0809
2014-11-15,France,0.0809
2014-11-16,France,0.0809
2014-11-17,France,0.0809
2014-11-18,France,0.0809
2014-11-19,France,0.0809
2014-11-20,France,0.0809
2014-11-21,France,0.0809
2014-11-22,France,0.0809
2014-11-23,France,0.0809
2014-11-24,France,0.0809
2014-11-25,France,0.0809
2014-11-26,France,0.0809
2014-11-27,France,0.0809
2014-11-28,France,0.0809
2014-11-29,France,0.0809
2014-11-30,France,0.0809
2014-12-01,France,0.08090476
2014-12-02,France,0.08090476
2014-12-03,France,0.08090476
2014-12-04,France,0.08090476
2014-12-05,France,0.08090476
2014-12-06,France,0.08090476
2014-12-07,France,0.08090476
2014-12-08,France,0.08090476
2014-12-09,France,0.08090476
2014-12-10,France,0.08090476
2014-12-11,France,0.08090476
2014-12-12,France,0.08090476
2014-12-13,France,0.08090476
2014-12-14,France,0.08090476
2014-12-15,France,0.08090476
2014-12-16,France,0.08090476
2014-12-17,France,0.08090476
2014-12-18,France,0.08090476
2014-12-19,France,0.08090476
2014-12-20,France,0.08090476
2014-12-21,France,0.08090476
2014-12-22,France,0.08090476
2014-12-23,France,0.08090476
2014-12-24,France,0.08090476
2014-12-25,France,0.08090476
2014-12-26,France,0.08090476
2014-12-27,France,0.08090476
2014-12-28,France,0.08090476
2014-12-29,France,0.08090476
2014-12-30,France,0.08090476
2014-12-31,France,0.08090476
2015-01-01,France,0.06266667
2015-01-02,France,0.06266667
2015-01-03,France,0.06266667
2015-01-04,France,0.06266667
2015-01-05,France,0.06266667
2015-01-06,France,0.06266667
2015-01-07,France,0.06266667
2015-01-08,France,0.06266667
2015-01-09,France,0.06266667
2015-01-10,France,0.06266667
2015-01-11,France,0.06266667
2015-01-12,France,0.06266667
2015-01-13,France,0.06266667
2015-01-14,France,0.06266667
2015-01-15,France,0.06266667
2015-01-16,France,0.06266667
2015-01-17,France,0.06266667
2015-01-18,France,0.06266667
2015-01-19,France,0.06266667
2015-01-20,France,0.06266667
2015-01-21,France,0.06266667
2015-01-22,France,0.06266667
2015-01-23,France,0.06266667
2015-01-24,France,0.06266667
2015-01-25,France,0.06266667
2015-01-26,France,0.06266667
2015-01-27,France,0.06266667
2015-01-28,France,0.06266667
2015-01-29,France,0.06266667
2015-01-30,France,0.06266667
2015-01-31,France,0.06266667
2015-02-01,France,0.0482
2015-02-02,France,0.0482
2015-02-03,France,0.0482
2015-02-04,France,0.0482
2015-02-05,France,0.0482
2015-02-06,France,0.0482
2015-02-07,France,0.0482
2015-02-08,France,0.0482
2015-02-09,France,0.0482
2015-02-10,France,0.0482
2015-02-11,France,0.0482
2015-02-12,France,0.0482
2015-02-13,France,0.0482
2015-02-14,France,0.0482
2015-02-15,France,0.0482
2015-02-16,France,0.0482
2015-02-17,France,0.0482
2015-02-18,France,0.0482
2015-02-19,France,0.0482
2015-02-20,France,0.0482
2015-02-21,France,0.0482
2015-02-22,France,0.0482
2015-02-23,France,0.0482
2015-02-24,France,0.0482
2015-02-25,France,0.0482
2015-02-26,France,0.0482
2015-02-27,France,0.0482
2015-02-28,France,0.0482
2015-03-01,France,0.02718182
2015-03-02,France,0.02718182
2015-03-03,France,0.02718182
2015-03-04,France,0.02718182
2015-03-05,France,0.02718182
2015-03-06,France,0.02718182
2015-03-07,France,0.02718182
2015-03-08,France,0.02718182
2015-03-09,France,0.02718182
2015-03-10,France,0.02718182
2015-03-11,France,0.02718182
2015-03-12,France,0.02718182
2015-03-13,France,0.02718182
2015-03-14,France,0.02718182
2015-03-15,France,0.02718182
2015-03-16,France,0.02718182
2015-03-17,France,0.02718182
2015-03-18,France,0.02718182
2015-03-19,France,0.02718182
2015-03-20,France,0.02718182
2015-03-21,France,0.02718182
2015-03-22,France,0.02718182
2015-03-23,France,0.02718182
2015-03-24,France,0.02718182
2015-03-25,France,0.02718182
2015-03-26,France,0.02718182
2015-03-27,France,0.02718182
2015-03-28,France,0.02718182
2015-03-29,France,0.02718182
2015-03-30,France,0.02718182
2015-03-31,France,0.02718182
2015-04-01,France,0.0047
2015-04-02,France,0.0047
2015-04-03,France,0.0047
2015-04-04,France,0.0047
2015-04-05,France,0.0047
2015-04-06,France,0.0047
2015-04-07,France,0.0047
2015-04-08,France,0.0047
2015-04-09,France,0.0047
2015-04-10,France,0.0047
2015-04-11,France,0.0047
2015-04-12,France,0.0047
2015-04-13,France,0.0047
2015-04-14,France,0.0047
2015-04-15,France,0.0047
2015-04-16,France,0.0047
2015-04-17,France,0.0047
2015-04-18,France,0.0047
2015-04-19,France,0.0047
2015-04-20,France,0.0047
2015-04-21,France,0.0047
2015-04-22,France,0.0047
2015-04-23,France,0.0047
2015-04-24,France,0.0047
2015-04-25,France,0.0047
2015-04-26,France,0.0047
2015-04-27,France,0.0047
2015-04-28,France,0.0047
2015-04-29,France,0.0047
2015-04-30,France,0.0047
2015-05-01,France,-0.01036842
2015-05-02,France,-0.01036842
2015-05-03,France,-0.01036842
2015-05-04,France,-0.01036842
2015-05-05,France,-0.01036842
2015-05-06,France,-0.01036842
2015-05-07,France,-0.01036842
2015-05-08,France,-0.01036842
2015-05-09,France,-0.01036842
2015-05-10,France,-0.01036842
2015-05-11,France,-0.01036842
2015-05-12,France,-0.01036842
2015-05-13,France,-0.01036842
2015-05-14,France,-0.01036842
2015-05-15,France,-0.01036842
2015-05-16,France,-0.01036842
2015-05-17,France,-0.01036842
2015-05-18,France,-0.01036842
2015-05-19,France,-0.01036842
2015-05-20,France,-0.01036842
2015-05-21,France,-0.01036842
2015-05-22,France,-0.01036842
2015-05-23,France,-0.01036842
2015-05-24,France,-0.01036842
2015-05-25,France,-0.01036842
2015-05-26,France,-0.01036842
2015-05-27,France,-0.01036842
2015-05-28,France,-0.01036842
2015-05-29,France,-0.01036842
2015-05-30,France,-0.01036842
2015-05-31,France,-0.01036842
2015-06-01,France,-0.01390909
2015-06-02,France,-0.01390909
2015-06-03,France,-0.01390909
2015-06-04,France,-0.01390909
2015-06-05,France,-0.01390909
2015-06-06,France,-0.01390909
2015-06-07,France,-0.01390909
2015-06-08,France,-0.01390909
2015-06-09,France,-0.01390909
2015-06-10,France,-0.01390909
2015-06-11,France,-0.01390909
2015-06-12,France,-0.01390909
2015-06-13,France,-0.01390909
2015-06-14,France,-0.01390909
2015-06-15,France,-0.01390909
2015-06-16,France,-0.01390909
2015-06-17,France,-0.01390909
2015-06-18,France,-0.01390909
2015-06-19,France,-0.01390909
2015-06-20,France,-0.01390909
2015-06-21,France,-0.01390909
2015-06-22,France,-0.01390909
2015-06-23,France,-0.01390909
2015-06-24,France,-0.01390909
2015-06-25,France,-0.01390909
2015-06-26,France,-0.01390909
2015-06-27,France,-0.01390909
2015-06-28,France,-0.01390909
2015-06-29,France,-0.01390909
2015-06-30,France,-0.01390909
2015-07-01,France,-0.01873913
2015-07-02,France,-0.01873913
2015-07-03,France,-0.01873913
2015-07-04,France,-0.01873913
2015-07-05,France,-0.01873913
2015-07-06,France,-0.01873913
2015-07-07,France,-0.01873913
2015-07-08,France,-0.01873913
2015-07-09,France,-0.01873913
2015-07-10,France,-0.01873913
2015-07-11,France,-0.01873913
2015-07-12,France,-0.01873913
2015-07-13,France,-0.01873913
2015-07-14,France,-0.01873913
2015-07-15,France,-0.01873913
2015-07-16,France,-0.01873913
2015-07-17,France,-0.01873913
2015-07-18,France,-0.01873913
2015-07-19,France,-0.01873913
2015-07-20,France,-0.01873913
2015-07-21,France,-0.01873913
2015-07-22,France,-0.01873913
2015-07-23,France,-0.01873913
2015-07-24,France,-0.01873913
2015-07-25,France,-0.01873913
2015-07-26,France,-0.01873913
2015-07-27,France,-0.01873913
2015-07-28,France,-0.01873913
2015-07-29,France,-0.01873913
2015-07-30,France,-0.01873913
2015-07-31,France,-0.01873913
2015-08-01,France,-0.02766667
2015-08-02,France,-0.02766667
2015-08-03,France,-0.02766667
2015-08-04,France,-0.02766667
2015-08-05,France,-0.02766667
2015-08-06,France,-0.02766667
2015-08-07,France,-0.02766667
2015-08-08,France,-0.02766667
2015-08-09,France,-0.02766667
2015-08-10,France,-0.02766667
2015-08-11,France,-0.02766667
2015-08-12,France,-0.02766667
2015-08-13,France,-0.02766667
2015-08-14,France,-0.02766667
2015-08-15,France,-0.02766667
2015-08-16,France,-0.02766667
2015-08-17,France,-0.02766667
2015-08-18,France,-0.02766667
2015-08-19,France,-0.02766667
2015-08-20,France,-0.02766667
2015-08-21,France,-0.02766667
2015-08-22,France,-0.02766667
2015-08-23,France,-0.02766667
2015-08-24,France,-0.02766667
2015-08-25,France,-0.02766667
2015-08-26,France,-0.02766667
2015-08-27,France,-0.02766667
2015-08-28,France,-0.02766667
2015-08-29,France,-0.02766667
2015-08-30,France,-0.02766667
2015-08-31,France,-0.02766667
2015-09-01,France,-0.03704545
2015-09-02,France,-0.03704545
2015-09-03,France,-0.03704545
2015-09-04,France,-0.03704545
2015-09-05,France,-0.03704545
2015-09-06,France,-0.03704545
2015-09-07,France,-0.03704545
2015-09-08,France,-0.03704545
2015-09-09,France,-0.03704545
2015-09-10,France,-0.03704545
2015-09-11,France,-0.03704545
2015-09-12,France,-0.03704545
2015-09-13,France,-0.03704545
2015-09-14,France,-0.03704545
2015-09-15,France,-0.03704545
2015-09-16,France,-0.03704545
2015-09-17,France,-0.03704545
2015-09-18,France,-0.03704545
2015-09-19,France,-0.03704545
2015-09-20,France,-0.03704545
2015-09-21,France,-0.03704545
2015-09-22,France,-0.03704545
2015-09-23,France,-0.03704545
2015-09-24,France,-0.03704545
2015-09-25,France,-0.03704545
2015-09-26,France,-0.03704545
2015-09-27,France,-0.03704545
2015-09-28,France,-0.03704545
2015-09-29,France,-0.03704545
2015-09-30,France,-0.03704545
2015-10-01,France,-0.05359091
2015-10-02,France,-0.05359091
2015-10-03,France,-0.05359091
2015-10-04,France,-0.05359091
2015-10-05,France,-0.05359091
2015-10-06,France,-0.05359091
2015-10-07,France,-0.05359091
2015-10-08,France,-0.05359091
2015-10-09,France,-0.05359091
2015-10-10,France,-0.05359091
2015-10-11,France,-0.05359091
2015-10-12,France,-0.05359091
2015-10-13,France,-0.05359091
2015-10-14,France,-0.05359091
2015-10-15,France,-0.05359091
2015-10-16,France,-0.05359091
2015-10-17,France,-0.05359091
2015-10-18,France,-0.05359091
2015-10-19,France,-0.05359091
2015-10-20,France,-0.05359091
2015-10-21,France,-0.05359091
2015-10-22,France,-0.05359091
2015-10-23,France,-0.05359091
2015-10-24,France,-0.05359091
2015-10-25,France,-0.05359091
2015-10-26,France,-0.05359091
2015-10-27,France,-0.05359091
2015-10-28,France,-0.05359091
2015-10-29,France,-0.05359091
2015-10-30,France,-0.05359091
2015-10-31,France,-0.05359091
2015-11-01,France,-0.08761905
2015-11-02,France,-0.08761905
2015-11-03,France,-0.08761905
2015-11-04,France,-0.08761905
2015-11-05,France,-0.08761905
2015-11-06,France,-0.08761905
2015-11-07,France,-0.08761905
2015-11-08,France,-0.08761905
2015-11-09,France,-0.08761905
2015-11-10,France,-0.08761905
2015-11-11,France,-0.08761905
2015-11-12,France,-0.08761905
2015-11-13,France,-0.08761905
2015-11-14,France,-0.08761905
2015-11-15,France,-0.08761905
2015-11-16,France,-0.08761905
2015-11-17,France,-0.08761905
2015-11-18,France,-0.08761905
2015-11-19,France,-0.08761905
2015-11-20,France,-0.08761905
2015-11-21,France,-0.08761905
2015-11-22,France,-0.08761905
2015-11-23,France,-0.08761905
2015-11-24,France,-0.08761905
2015-11-25,France,-0.08761905
2015-11-26,France,-0.08761905
2015-11-27,France,-0.08761905
2015-11-28,France,-0.08761905
2015-11-29,France,-0.08761905
2015-11-30,France,-0.08761905
2015-12-01,France,-0.1263182
2015-12-02,France,-0.1263182
2015-12-03,France,-0.1263182
2015-12-04,France,-0.1263182
2015-12-05,France,-0.1263182
2015-12-06,France,-0.1263182
2015-12-07,France,-0.1263182
2015-12-08,France,-0.1263182
2015-12-09,France,-0.1263182
2015-12-10,France,-0.1263182
2015-12-11,France,-0.1263182
2015-12-12,France,-0.1263182
2015-12-13,France,-0.1263182
2015-12-14,France,-0.1263182
2015-12-15,France,-0.1263182
2015-12-16,France,-0.1263182
2015-12-17,France,-0.1263182
2015-12-18,France,-0.1263182
2015-12-19,France,-0.1263182
2015-12-20,France,-0.1263182
2015-12-21,France,-0.1263182
2015-12-22,France,-0.1263182
2015-12-23,France,-0.1263182
2015-12-24,France,-0.1263182
2015-12-25,France,-0.1263182
2015-12-26,France,-0.1263182
2015-12-27,France,-0.1263182
2015-12-28,France,-0.1263182
2015-12-29,France,-0.1263182
2015-12-30,France,-0.1263182
2015-12-31,France,-0.1263182
2016-01-01,France,-0.14615
2016-01-02,France,-0.14615
2016-01-03,France,-0.14615
2016-01-04,France,-0.14615
2016-01-05,France,-0.14615
2016-01-06,France,-0.14615
2016-01-07,France,-0.14615
2016-01-08,France,-0.14615
2016-01-09,France,-0.14615
2016-01-10,France,-0.14615
2016-01-11,France,-0.14615
2016-01-12,France,-0.14615
2016-01-13,France,-0.14615
2016-01-14,France,-0.14615
2016-01-15,France,-0.14615
2016-01-16,France,-0.14615
2016-01-17,France,-0.14615
2016-01-18,France,-0.14615
2016-01-19,France,-0.14615
2016-01-20,France,-0.14615
2016-01-21,France,-0.14615
2016-01-22,France,-0.14615
2016-01-23,France,-0.14615
2016-01-24,France,-0.14615
2016-01-25,France,-0.14615
2016-01-26,France,-0.14615
2016-01-27,France,-0.14615
2016-01-28,France,-0.14615
2016-01-29,France,-0.14615
2016-01-30,France,-0.14615
2016-01-31,France,-0.14615
2016-02-01,France,-0.1835714
2016-02-02,France,-0.1835714
2016-02-03,France,-0.1835714
2016-02-04,France,-0.1835714
2016-02-05,France,-0.1835714
2016-02-06,France,-0.1835714
2016-02-07,France,-0.1835714
2016-02-08,France,-0.1835714
2016-02-09,France,-0.1835714
2016-02-10,France,-0.1835714
2016-02-11,France,-0.1835714
2016-02-12,France,-0.1835714
2016-02-13,France,-0.1835714
2016-02-14,France,-0.1835714
2016-02-15,France,-0.1835714
2016-02-16,France,-0.1835714
2016-02-17,France,-0.1835714
2016-02-18,France,-0.1835714
2016-02-19,France,-0.1835714
2016-02-20,France,-0.1835714
2016-02-21,France,-0.1835714
2016-02-22,France,-0.1835714
2016-02-23,France,-0.1835714
2016-02-24,France,-0.1835714
2016-02-25,France,-0.1835714
2016-02-26,France,-0.1835714
2016-02-27,France,-0.1835714
2016-02-28,France,-0.1835714
2016-02-29,France,-0.1835714
2016-03-01,France,-0.2285238
2016-03-02,France,-0.2285238
2016-03-03,France,-0.2285238
2016-03-04,France,-0.2285238
2016-03-05,France,-0.2285238
2016-03-06,France,-0.2285238
2016-03-07,France,-0.2285238
2016-03-08,France,-0.2285238
2016-03-09,France,-0.2285238
2016-03-10,France,-0.2285238
2016-03-11,France,-0.2285238
2016-03-12,France,-0.2285238
2016-03-13,France,-0.2285238
2016-03-14,France,-0.2285238
2016-03-15,France,-0.2285238
2016-03-16,France,-0.2285238
2016-03-17,France,-0.2285238
2016-03-18,France,-0.2285238
2016-03-19,France,-0.2285238
2016-03-20,France,-0.2285238
2016-03-21,France,-0.2285238
2016-03-22,France,-0.2285238
2016-03-23,France,-0.2285238
2016-03-24,France,-0.2285238
2016-03-25,France,-0.2285238
2016-03-26,France,-0.2285238
2016-03-27,France,-0.2285238
2016-03-28,France,-0.2285238
2016-03-29,France,-0.2285238
2016-03-30,France,-0.2285238
2016-03-31,France,-0.2285238
2016-04-01,France,-0.2491905
2016-04-02,France,-0.2491905
2016-04-03,France,-0.2491905
2016-04-04,France,-0.2491905
2016-04-05,France,-0.2491905
2016-04-06,France,-0.2491905
2016-04-07,France,-0.2491905
2016-04-08,France,-0.2491905
